Source,Dest,Cost
PVD,MLU,393.5
PVD,MOB,320.751
PVD,MSN,229.773
PVD,MSO,241.05
PVD,MSP,125.8947368
PVD,MSY,193.7428767
PVD,MTJ,132.4266667
PVD,MYR,187.814878
PVD,OAJ,176.8333333
PVD,OAK,152.7026667
PVD,OGG,447.3525
PVD,OKC,219.0703846
PVD,OMA,264.7057143
PVD,ONT,287.9318182
PVD,ORD,182.5375969
PVD,ORF,149.2028302
PVD,PBI,173.958254
PVD,PDX,202.5083333
PVD,PGD,89.32589286
PVD,PGV,130.4
PVD,PHF,166.8333333
PVD,PHL,149.2175472
PVD,PHX,204.2830303
PVD,PIA,269.3628571
PVD,PIT,156.2470492
PVD,PNS,194.8587805
PVD,PSP,216.5527273
PVD,PUB,183
PVD,RDD,245
PVD,RDU,146.1246667
PVD,RHI,322
PVD,RIC,139.3584375
PVD,RNO,235.8925
PVD,ROA,153.4890909
PVD,ROC,125.3888889
PVD,RST,140
PVD,RSW,151.0386481
PVD,SAN,217.1654839
PVD,SAT,162.1320313
PVD,SAV,150.4830556
PVD,SBA,495.54
PVD,SBN,140.6
PVD,SBP,97.85
PVD,SBY,161.1666667
PVD,SCE,140.9285714
PVD,SDF,176.1397674
PVD,SEA,223.955
PVD,SFO,250.9239583
PVD,SGF,259.295
PVD,SGU,154.41
PVD,SHD,186.5
PVD,SHR,204.21
PVD,SHV,198.6666667
PVD,SJC,185.1877778
PVD,SJT,233
PVD,SJU,176.4264286
PVD,SLC,207.544
PVD,SMF,173.9691304
PVD,SNA,248.29625
PVD,SRQ,142.6904274
PVD,STL,197.0815385
PVD,STS,657
PVD,STT,265.6305
PVD,STX,218.8333333
PVD,SYR,184.75
PVD,TLH,239.9791667
PVD,TOL,269
PVD,TPA,138.9861707
PVD,TRI,211.5966667
PVD,TUL,227.41
PVD,TUS,244.7391304
PVD,TVC,235.75
PVD,TYS,200.3122581
PVD,VLD,232.54
PVD,VPS,218.5882353
PVD,XNA,297.494
PVD,YUM,197.9866667
PVU,AZA,63.44912727
PVU,DEN,30.46428571
PVU,LAX,47.65189873
PVU,SNA,48.19117647
PVU,TUS,49.02095238
PWM,ABE,97
PWM,ABQ,196.5738462
PWM,ACT,460.25
PWM,ACV,314.75
PWM,AEX,292.8125
PWM,AGS,193.7866667
PWM,AMA,284.7575
PWM,ANC,350.614
PWM,ASE,326.84
PWM,ATL,202.0992638
PWM,ATW,203.5833333
PWM,AUS,153.5127119
PWM,AVL,146.7368421
PWM,BHM,211.9094444
PWM,BIL,342.75
PWM,BIS,438
PWM,BNA,169.8720988
PWM,BOI,181.3983333
PWM,BQK,209.5
PWM,BRO,437
PWM,BTR,250.1666667
PWM,BUF,142.4541176
PWM,BUR,161.4866667
PWM,BWI,130.5654348
PWM,BZN,238.1768421
PWM,CAE,183.1263636
PWM,CAK,189.4866667
PWM,CGI,517
PWM,CHA,160.671
PWM,CHO,186.9
PWM,CHS,192.3567647
PWM,CID,186
PWM,CLE,188.7987879
PWM,CLT,175.1637121
PWM,CMH,155.0366667
PWM,COS,252.45
PWM,COU,126.64
PWM,CRP,5.5
PWM,CRW,153.125
PWM,CSG,355
PWM,CVG,184.6811429
PWM,CWA,263.875
PWM,DAB,155.73675
PWM,DAL,116.9647222
PWM,DAY,222.6529412
PWM,DCA,132.0130337
PWM,DEN,195.6624219
PWM,DFW,183.7205505
PWM,DHN,210.65
PWM,DLH,218.9025
PWM,DRO,596.1
PWM,DSM,226.6647619
PWM,DTW,222.6401111
PWM,ECP,204.8777778
PWM,EGE,178.3383333
PWM,ELP,236.3155556
PWM,ERI,149.875
PWM,ESC,292.24
PWM,EUG,97.22
PWM,EVV,207.3275
PWM,EWN,175
PWM,EWR,123.39456
PWM,EYW,181.4693478
PWM,FAI,204.5
PWM,FAR,289.0009091
PWM,FAT,219.0328571
PWM,FAY,196.65
PWM,FCA,139.7633333
PWM,FLG,268.14
PWM,FLL,133.8435484
PWM,FLO,153
PWM,FSD,209.625
PWM,FWA,196.0833333
PWM,GEG,193.494
PWM,GJT,388.2075
PWM,GNV,156.1666667
PWM,GPT,253.4125
PWM,GRB,296.1927273
PWM,GRK,112.17
PWM,GRR,209.7103125
PWM,GSO,163.8188235
PWM,GSP,181.7087097
PWM,GTF,105.5
PWM,GTR,236.5
PWM,HDN,186.535
PWM,HHH,178.0557143
PWM,HIB,332.5
PWM,HLN,223.5
PWM,HNL,637.2827273
PWM,HOU,196.8325
PWM,HRL,249.5
PWM,HSV,249.7157143
PWM,HTS,219.5
PWM,IAD,125.4929897
PWM,IAH,227.1227536
PWM,ICT,203.5222222
PWM,IDA,175.636
PWM,ILM,153.31875
PWM,IMT,531.5
PWM,IND,168.5293478
PWM,ISP,194.5
PWM,JAC,216.3
PWM,JAN,542.58
PWM,JAX,141.5404598
PWM,JFK,70.54
PWM,KOA,327.6666667
PWM,LAN,186.7166667
PWM,LAR,11
PWM,LAS,177.4834921
PWM,LAW,240
PWM,LAX,289.4033721
PWM,LBB,429.806
PWM,LCH,161.54
PWM,LEX,267.796
PWM,LGA,138.9614894
PWM,LIT,217.9121429
PWM,LNK,453.4
PWM,LRD,189.5
PWM,LWS,354
PWM,LYH,181.625
PWM,MAF,214
PWM,MBS,275.9
PWM,MCI,183.1035714
PWM,MCO,104.6175367
PWM,MDT,171.4444444
PWM,MDW,149.8813636
PWM,MEM,190.7988889
PWM,MFE,403.7
PWM,MFR,203.7133333
PWM,MGM,222.5
PWM,MHK,243.25
PWM,MIA,131.31112
PWM,MKE,187.3153846
PWM,MLB,164.3922222
PWM,MLI,242.15
PWM,MOB,262.6522222
PWM,MOT,331.6928571
PWM,MQT,518
PWM,MRY,149.5
PWM,MSN,213.8809524
PWM,MSO,178.12
PWM,MSP,211.1248438
PWM,MSY,185.7414
PWM,MTJ,594.3333333
PWM,MYR,194.752069
PWM,OAJ,169.6684615
PWM,OAK,143.5625
PWM,OGG,279.358
PWM,OKC,219.4453333
PWM,OMA,202.75
PWM,ONT,230.131
PWM,ORD,195.1816883
PWM,ORF,154.4662069
PWM,PAH,143.33
PWM,PBI,146.9730827
PWM,PDX,232.6560606
PWM,PGV,274.5
PWM,PHF,312.875
PWM,PHL,173.3267164
PWM,PHX,198.6980469
PWM,PIA,138.25
PWM,PIH,484.5
PWM,PIT,166.0064151
PWM,PNS,189.5592308
PWM,PSC,240.955
PWM,PSP,236.8
PWM,PUW,426.64
PWM,RAP,214.868
PWM,RDM,170
PWM,RDU,142.6332432
PWM,RIC,152.451875
PWM,RNO,274.72375
PWM,ROA,153.8125
PWM,ROC,153.0757143
PWM,RSW,117.401751
PWM,SAF,262.08
PWM,SAN,216.1854098
PWM,SAT,161.982449
PWM,SAV,143.6729268
PWM,SBA,250.955
PWM,SBN,171.7857143
PWM,SBP,172.555
PWM,SBY,140.812
PWM,SCE,155.8333333
PWM,SDF,182.2259259
PWM,SEA,261.5723729
PWM,SFO,254.4952113
PWM,SGF,246.5475
PWM,SGU,196.01
PWM,SHV,214.1
PWM,SJC,176.17375
PWM,SJT,178
PWM,SJU,226.7859375
PWM,SLC,209.6747458
PWM,SMF,193.915641
PWM,SNA,280.1557143
PWM,SPS,245.695
PWM,SRQ,139.9045714
PWM,STL,201.5053704
PWM,STT,335.7025
PWM,STX,388.862
PWM,SYR,166.3333333
PWM,TLH,289.5377778
PWM,TOL,55.5
PWM,TPA,133.2669776
PWM,TRI,286.25
PWM,TUL,162.3109091
PWM,TUS,261.1535294
PWM,TVC,263.4133333
PWM,TYR,176
PWM,TYS,208.5766667
PWM,VPS,188.0378947
PWM,XNA,213.2
PWM,XWA,288
RAP,ABE,168.75
RAP,ABI,284
RAP,ABQ,222.1172727
RAP,ACT,188.5
RAP,ACV,1024
RAP,AGS,223.625
RAP,ALB,354.85
RAP,ALS,182.5
RAP,AMA,296.5
RAP,ANC,325.6833333
RAP,APN,798
RAP,ATL,256.7733333
RAP,ATW,131
RAP,AUS,232.1029412
RAP,AVL,130.5
RAP,AVP,371
RAP,AZA,96.70558376
RAP,AZO,219
RAP,BDL,274.2481818
RAP,BFL,256.625
RAP,BGR,210.5
RAP,BHM,277.5341667
RAP,BJI,197.5
RAP,BKW,247
RAP,BNA,218.6984848
RAP,BOI,149.1669565
RAP,BOS,290.3223077
RAP,BRD,112.6666667
RAP,BRO,139.6666667
RAP,BTR,207
RAP,BUF,316.6
RAP,BUR,190.6875
RAP,BWI,220.4321053
RAP,BZN,256.0833333
RAP,CAE,316.0633333
RAP,CHA,325
RAP,CHO,297.066
RAP,CHS,352.94
RAP,CID,171.0045455
RAP,CLE,154.401
RAP,CLL,232
RAP,CLT,188.8482857
RAP,CMH,183.1666667
RAP,CMI,153
RAP,CMX,215
RAP,CNY,160
RAP,COS,187.0714286
RAP,CRP,245.625
RAP,CSG,469
RAP,CVG,195.0714286
RAP,CWA,130.55
RAP,DAB,267.25
RAP,DAY,257.3571429
RAP,DCA,271.1
RAP,DEN,268.2118182
RAP,DFW,210.5674545
RAP,DHN,276.52
RAP,DLH,229.34
RAP,DRO,244.9666667
RAP,DRT,147
RAP,DSM,207.6316667
RAP,DTW,222.1341667
RAP,EAR,127.5
RAP,EAU,137.5
RAP,ECP,284.489
RAP,EGE,291.25
RAP,EKO,147
RAP,ELM,170
RAP,ELP,212.065
RAP,ERI,284.75
RAP,ESC,147.5
RAP,EUG,180.207
RAP,EVV,229.125
RAP,EWN,217.5
RAP,EWR,267.055
RAP,EYW,174.39
RAP,FAI,302.54
RAP,FAR,201.475
RAP,FAT,192.85
RAP,FAY,231.25
RAP,FCA,157.25
RAP,FLG,213.5
RAP,FLL,249.5786207
RAP,FLO,235.5
RAP,FSD,166.988
RAP,FSM,243
RAP,FWA,158.5
RAP,GEG,192.398
RAP,GFK,308.25
RAP,GJT,297.6677778
RAP,GNV,150.25
RAP,GPT,138.5
RAP,GRB,262.1666667
RAP,GRK,217.6666667
RAP,GRR,196.5625
RAP,GSO,221
RAP,GSP,148.8571429
RAP,GTF,173.89
RAP,GUM,1454.75
RAP,HDN,272
RAP,HHH,244.75
RAP,HIB,211.5
RAP,HLN,171.77
RAP,HNL,326.0655556
RAP,HOU,220.5
RAP,HRL,163.6666667
RAP,HSV,255.95625
RAP,HTS,219.5
RAP,IAD,242.2846154
RAP,IAH,241.7011111
RAP,ICT,152.9
RAP,IDA,237.944
RAP,ILM,174.6244444
RAP,IMT,235
RAP,IND,216.1666667
RAP,ITH,296.5
RAP,JAC,258.25
RAP,JAN,203
RAP,JAX,217.2088
RAP,JFK,361.4766667
RAP,JLN,288
RAP,KOA,449.2125
RAP,LAS,132.4236552
RAP,LAX,220.8475862
RAP,LBB,149.8333333
RAP,LBF,150
RAP,LCH,227
RAP,LEX,183.5
RAP,LFT,193.6666667
RAP,LGA,253.3195455
RAP,LGB,323.5
RAP,LIH,977.2
RAP,LIT,191.5
RAP,LNK,187.5
RAP,LSE,474.5
RAP,MAF,272.6111111
RAP,MCI,182.9319355
RAP,MCO,229.2641176
RAP,MDT,180.9
RAP,MEM,218.96
RAP,MFE,218.75
RAP,MFR,204.53125
RAP,MGM,203
RAP,MGW,278
RAP,MHK,347.5
RAP,MHT,253.97
RAP,MIA,211.3466667
RAP,MKE,257.4372727
RAP,MLB,180
RAP,MLI,146.15
RAP,MLU,216
RAP,MOB,253.625
RAP,MQT,283.5
RAP,MRY,248.25
RAP,MSN,175.0544444
RAP,MSO,145.49
RAP,MSP,238.2273438
RAP,MSY,198.288
RAP,MTJ,344.5
RAP,MYR,174.12
RAP,OAJ,437.51
RAP,OGG,372.9223077
RAP,OKC,211.6666667
RAP,OMA,165.8409091
RAP,ONT,214.405
RAP,ORD,296.4771875
RAP,ORF,253.5330769
RAP,PAE,98.1
RAP,PAH,271.89
RAP,PBI,183.9375
RAP,PDX,170.0095122
RAP,PHL,327.5642857
RAP,PHX,215.7911
RAP,PIB,198.5
RAP,PIH,103.385
RAP,PIT,262.3091667
RAP,PNS,156.78
RAP,PSC,221
RAP,PSP,159.3488889
RAP,PVD,189
RAP,PWM,285.25
RAP,RDM,269.9842857
RAP,RDU,236.496
RAP,RHI,186.5
RAP,RIC,266.75
RAP,RKS,291.5
RAP,RNO,186.5681818
RAP,ROA,332.5
RAP,ROC,489
RAP,RST,168.5
RAP,RSW,223.7736
RAP,SAF,246.75
RAP,SAN,189.6819231
RAP,SAT,230.4022034
RAP,SAV,220.5016667
RAP,SBA,208.4166667
RAP,SBN,265.6144444
RAP,SBP,5
RAP,SDF,197.0281818
RAP,SEA,208.8395556
RAP,SFO,197.816875
RAP,SGF,125.7
RAP,SGU,228.4166667
RAP,SHV,203.125
RAP,SJC,274.0909091
RAP,SJT,327.25
RAP,SJU,223.0625
RAP,SLC,214.4579032
RAP,SLN,199
RAP,SMF,220.8532258
RAP,SNA,202.6875
RAP,SPI,480
RAP,SRQ,211.264
RAP,STL,230.3245833
RAP,STT,331
RAP,SUN,423.29
RAP,SUX,129.5
RAP,SYR,256.986
RAP,TLH,397.5033333
RAP,TPA,228.149125
RAP,TRI,538
RAP,TUL,167.87
RAP,TUS,211.125
RAP,TVC,247.6875
RAP,TYR,209.75
RAP,TYS,226.91
RAP,VEL,90.63
RAP,VPS,189.2764706
RAP,XNA,346.6
RAP,YUM,191.25
RDD,ABI,171.66
RDD,ABQ,217
RDD,ALB,36
RDD,AMA,186.93
RDD,ANC,452.43
RDD,ATL,416.735
RDD,ATW,271.5
RDD,AUS,224.0577778
RDD,AVP,538
RDD,BHM,100.0133333
RDD,BIL,150
RDD,BNA,405
RDD,BOI,214.4357143
RDD,BOS,168.89
RDD,BZN,312
RDD,CHS,150.955
RDD,CID,144.14
RDD,CKB,603
RDD,CLE,275.8333333
RDD,CLT,189.48
RDD,CPR,161.905
RDD,CRW,251.5
RDD,DAY,193.51
RDD,DEN,205.7154545
RDD,DFW,224.1833333
RDD,ECP,663
RDD,EWR,231
RDD,FLL,299.7033333
RDD,FSD,191.86
RDD,GRR,86.185
RDD,HNL,381.7883333
RDD,IAD,315.7366667
RDD,IAH,252.845
RDD,ICT,178.5
RDD,IND,823
RDD,JAX,525
RDD,KOA,5.5
RDD,LAN,534
RDD,LAS,202.8241667
RDD,LAX,207.8842424
RDD,LFT,246.22
RDD,LIT,191.5
RDD,MCI,614.6666667
RDD,MCO,144.2142857
RDD,MKE,146.5
RDD,MSN,5.76
RDD,MSP,180.5
RDD,ONT,181.055
RDD,ORD,258.235
RDD,ORF,470.8066667
RDD,PDX,204.7333333
RDD,PHL,477
RDD,PHX,214.1607692
RDD,PIT,109.36
RDD,PNS,449
RDD,PSP,194.0714286
RDD,RAP,174
RDD,RDU,461.405
RDD,ROC,219.78
RDD,RSW,324.07
RDD,SAN,173.2052381
RDD,SAT,259.51
RDD,SBA,185.25
RDD,SBN,169
RDD,SBP,169.25
RDD,SEA,150.3
RDD,SFO,191.9821429
RDD,SGF,265.5
RDD,SLC,188.25
RDD,SNA,197.1
RDD,STL,230.13
RDD,SYR,173.93
RDD,TUS,198.6428571
RDD,TYS,263.7933333
RDD,VPS,502
RDD,XNA,456
RDD,XWA,212
RDM,ABQ,122.4685714
RDM,ABR,232.86
RDM,ACT,355
RDM,ACV,139.5
RDM,AEX,248.5
RDM,AGS,190.08
RDM,ALB,238.74
RDM,AMA,128.1766667
RDM,ANC,247.2690909
RDM,ASE,276.8516667
RDM,ATL,242.1152632
RDM,ATW,164.5
RDM,AUS,195.6844615
RDM,AVL,262.54
RDM,AVP,269.24
RDM,AZA,53.93650794
RDM,AZO,197.215
RDM,BDL,175.3172727
RDM,BFL,105.5
RDM,BHM,256.65
RDM,BIL,173.48125
RDM,BIS,254
RDM,BNA,173.4615686
RDM,BOI,104
RDM,BOS,209.0161818
RDM,BQK,473.14
RDM,BRD,596.6
RDM,BTM,159.8333333
RDM,BTR,183.0933333
RDM,BTV,348.23
RDM,BUF,665.75
RDM,BUR,161.8253846
RDM,BWI,257.0161111
RDM,BZN,157.074
RDM,CAE,217.5
RDM,CDC,5.5
RDM,CHA,207.8066667
RDM,CHO,452
RDM,CHS,263.9166667
RDM,CID,322.3333333
RDM,CLE,266.8984615
RDM,CLT,256.3465517
RDM,CMH,221.5626316
RDM,COS,165.657
RDM,CPR,220.37125
RDM,CRP,147.32
RDM,CVG,331.659375
RDM,CWA,280.8333333
RDM,DAB,424.11
RDM,DAL,193.1536364
RDM,DAY,243.46
RDM,DCA,259.04
RDM,DEN,197.7791603
RDM,DFW,194.4194118
RDM,DIK,139.5
RDM,DLH,223.3166667
RDM,DRO,253.5
RDM,DSM,267.8333333
RDM,DTW,244.2710526
RDM,EAT,93
RDM,ECP,263.25
RDM,EGE,205.61
RDM,ELP,141.0555556
RDM,EVV,230.55
RDM,EWR,233.8727778
RDM,EYW,322.75
RDM,FAI,180.52
RDM,FAR,112.5566667
RDM,FAT,132.7741667
RDM,FAY,207.5
RDM,FCA,122.0177778
RDM,FLG,255.75
RDM,FLL,263.8552778
RDM,FNT,289.23
RDM,FSD,129
RDM,FWA,158.5
RDM,GCC,519
RDM,GEG,181.3007143
RDM,GFK,307.43
RDM,GJT,179.3
RDM,GNV,258.29
RDM,GPT,167
RDM,GRB,189.15
RDM,GRI,5.5
RDM,GRR,336.1716667
RDM,GSO,239.58
RDM,GSP,395.5
RDM,GTF,203.75
RDM,HDN,312.75
RDM,HHH,252.5
RDM,HLN,63.16666667
RDM,HNL,263.0089796
RDM,HOU,152.5
RDM,HSV,269.5
RDM,IAD,217.3609524
RDM,IAH,219.7209615
RDM,ICT,229.25
RDM,IDA,149
RDM,ILM,189.53
RDM,IND,197.1071429
RDM,ITH,1339
RDM,JAC,150.0916667
RDM,JAN,413.75
RDM,JAX,180.076
RDM,JFK,224.8103704
RDM,JMS,244.5
RDM,JNU,349.9375
RDM,KOA,310.6696296
RDM,KTN,264.625
RDM,LAN,172.62
RDM,LAR,269
RDM,LAS,129.1474595
RDM,LAX,164.3556808
RDM,LBB,338.375
RDM,LBF,142.5
RDM,LCH,172
RDM,LFT,228.74
RDM,LGA,417
RDM,LGB,414.97
RDM,LIH,241.181
RDM,LIT,294.47875
RDM,LNK,141.8333333
RDM,LSE,104.785
RDM,MAF,438.5833333
RDM,MCI,182.6666667
RDM,MCO,210.3655128
RDM,MDT,155.8666667
RDM,MEM,241
RDM,MFE,158.5
RDM,MGM,776.5
RDM,MIA,213.5878947
RDM,MKE,181.125
RDM,MLI,119.75
RDM,MOT,149.75
RDM,MRY,186.875
RDM,MSN,203.0909091
RDM,MSO,149.88
RDM,MSP,189.3383824
RDM,MSY,221.99
RDM,MTJ,155
RDM,MWA,265
RDM,MYR,168.6466667
RDM,OAJ,219.06
RDM,OAK,139.658
RDM,OGG,301.6498765
RDM,OKC,167.7
RDM,OMA,159.0833333
RDM,ONT,133.086
RDM,ORD,196.5408571
RDM,ORF,209.3333333
RDM,PBI,263.67
RDM,PDX,182.9615385
RDM,PHL,258.0829032
RDM,PHX,161.7643411
RDM,PIA,303.05
RDM,PIH,119
RDM,PIT,263.9163636
RDM,PNS,314.295
RDM,PRC,5
RDM,PSP,141.0421552
RDM,PUB,5.81
RDM,PUW,236.8333333
RDM,PVD,301
RDM,PWM,169
RDM,RAP,244.0157143
RDM,RDU,224.7676
RDM,RHI,316.2166667
RDM,RIC,270.78875
RDM,RNO,810.4
RDM,ROA,313.765
RDM,ROC,165.0425
RDM,RST,218.625
RDM,RSW,248.5348
RDM,SAF,124
RDM,SAN,144.8064677
RDM,SAT,175.0935294
RDM,SAV,193.4275
RDM,SBA,161.8057895
RDM,SBN,266.99
RDM,SBP,118
RDM,SCE,162.765
RDM,SDF,149.57
RDM,SDY,140.5
RDM,SEA,100.4886434
RDM,SFO,176.2991228
RDM,SGF,222.6666667
RDM,SGU,157.6727778
RDM,SHV,153.5
RDM,SIT,192.64
RDM,SJC,169.3924324
RDM,SJU,381.48
RDM,SLC,176.8382796
RDM,SMF,170.4646939
RDM,SNA,164.1868919
RDM,SRQ,135.675
RDM,STL,225.3922222
RDM,STS,152.2857143
RDM,STT,340
RDM,SUN,127.0833333
RDM,SYR,431.23
RDM,TLH,198.5
RDM,TPA,190.6558621
RDM,TUL,240.13625
RDM,TUS,138.0466667
RDM,TVC,565
RDM,TXK,201
RDM,TYS,234.625
RDM,VLD,528
RDM,VPS,299.3
RDM,XNA,151.87
RDM,XWA,151.3333333
RDM,YUM,215.1
RDU,ABE,132.6321739
RDU,ABI,197.5921429
RDU,ABQ,224.1182178
RDU,ABR,187.775
RDU,ABY,222.75
RDU,ACT,196.0676923
RDU,ACV,165.095
RDU,ADQ,244.3333333
RDU,AEX,221.5239286
RDU,AGS,199.7
RDU,AIA,182
RDU,ALB,170.7822581
RDU,ALO,198.71
RDU,ALW,211.6666667
RDU,AMA,222.8461905
RDU,ANC,322.8123188
RDU,APN,342.478
RDU,ART,117.465
RDU,ASE,232.8555556
RDU,ATL,132.0235561
RDU,ATW,169.5271429
RDU,AUS,157.9152838
RDU,AVL,178.5
RDU,AVP,226.5285714
RDU,AZO,197.6589474
RDU,BDL,160.8347024
RDU,BET,6
RDU,BFL,196.17
RDU,BGM,71.83333333
RDU,BGR,182.4075
RDU,BHM,171.6718605
RDU,BIL,213.0061111
RDU,BIS,231.8292857
RDU,BJI,250.905
RDU,BLI,267.65
RDU,BMI,250.4358333
RDU,BNA,135.5628633
RDU,BOI,211.0503
RDU,BOS,153.3264935
RDU,BPT,203.875
RDU,BQK,285.8333333
RDU,BQN,65.73
RDU,BRD,186.38
RDU,BRO,167.9722222
RDU,BTM,186.92
RDU,BTR,184.9680851
RDU,BTV,162.5110256
RDU,BUF,131.1676364
RDU,BUR,195.4164706
RDU,BWI,132.2011561
RDU,BZN,185.0379825
RDU,CAE,174
RDU,CAK,142.5497143
RDU,CDC,251.3333333
RDU,CDV,5.5
RDU,CHA,161.7005263
RDU,CHS,151.0295
RDU,CID,232.6604255
RDU,CIU,294
RDU,CLE,150.9699111
RDU,CLL,190.8181818
RDU,CLT,143.7703226
RDU,CMH,138.6333761
RDU,CMI,188.676
RDU,CMX,210
RDU,COD,121
RDU,COS,199.8271429
RDU,COU,224.59875
RDU,CPR,316.496
RDU,CRP,224
RDU,CRW,203.1666667
RDU,CSG,133.2142857
RDU,CVG,155.0866272
RDU,CWA,202.4141667
RDU,DAB,136.8406818
RDU,DAL,181.9831707
RDU,DAY,178.9995238
RDU,DBQ,292.25
RDU,DCA,117.5926923
RDU,DEC,264.5
RDU,DEN,151.3713137
RDU,DFW,232.8251371
RDU,DHN,213.3441667
RDU,DLG,251.5
RDU,DLH,223.034
RDU,DRO,214.885625
RDU,DSM,209.9733333
RDU,DTW,169.7942804
RDU,EAR,272.4066667
RDU,EAT,201.0833333
RDU,EAU,201.25
RDU,ECP,160.9345946
RDU,EGE,234.0271429
RDU,EKO,374.4033333
RDU,ELM,226.9
RDU,ELP,226.3547826
RDU,ERI,139.3095238
RDU,EUG,273.0730435
RDU,EVV,203.0304545
RDU,EWR,124.7419364
RDU,EYW,224.4808871
RDU,FAI,282.2986842
RDU,FAR,230.2664516
RDU,FAT,296.1232692
RDU,FCA,226.9223214
RDU,FLG,237.4723529
RDU,FLL,101.2366765
RDU,FNT,142.35625
RDU,FSD,202.2552941
RDU,FSM,196.3
RDU,FWA,157.0023077
RDU,GCC,163.5
RDU,GCK,161.3333333
RDU,GEG,201.2302703
RDU,GFK,244.25
RDU,GGG,252.75
RDU,GJT,225.505
RDU,GNV,156.897561
RDU,GPT,237.8325
RDU,GRB,197.2791837
RDU,GRI,141
RDU,GRK,185.5633333
RDU,GRR,157.0168908
RDU,GSP,135.7027778
RDU,GTF,316.98625
RDU,GTR,257.003
RDU,GUC,225.3114286
RDU,GUM,1227.836667
RDU,HDN,175.07275
RDU,HHH,232.625
RDU,HIB,308.94
RDU,HLN,208.6683333
RDU,HNL,324.3171782
RDU,HOU,176.8658738
RDU,HPN,128.2408333
RDU,HRL,154.4847826
RDU,HSV,183.4725
RDU,HVN,211.75
RDU,HYS,599.97
RDU,IAD,136.6119697
RDU,IAH,203.6494055
RDU,ICT,240.6444
RDU,IDA,309.2933333
RDU,IMT,287.5
RDU,IND,159.7861986
RDU,INL,202.5
RDU,ISP,134.4333333
RDU,ITH,152.2116667
RDU,ITO,684.91
RDU,JAC,197.8675962
RDU,JAN,221.4920833
RDU,JAX,130.6916667
RDU,JFK,142.225902
RDU,JLN,96.5
RDU,JMS,78.33333333
RDU,JNU,244.6183333
RDU,KOA,340.5213953
RDU,KTN,522.5
RDU,LAN,189.7136842
RDU,LAS,167.6161266
RDU,LAW,153.9683333
RDU,LAX,186.2795086
RDU,LBB,243.5247222
RDU,LCH,136
RDU,LEB,363
RDU,LEX,190.3370588
RDU,LFT,219.3336364
RDU,LGA,149.4275455
RDU,LGB,146.7889474
RDU,LIH,610.0633333
RDU,LIT,190.9559459
RDU,LNK,178.9166667
RDU,LRD,265.023
RDU,LSE,225.8766667
RDU,LWS,259.095
RDU,MAF,208.485625
RDU,MBS,238.875
RDU,MCI,177.5857343
RDU,MCK,357
RDU,MCO,99.91668856
RDU,MDT,173.5563158
RDU,MDW,124.7619907
RDU,MEM,173.1556522
RDU,MFE,225.6268571
RDU,MFR,191.5947826
RDU,MGM,223.8665
RDU,MGW,115.81
RDU,MHK,233.574375
RDU,MHT,154.8605357
RDU,MIA,113.0682136
RDU,MKE,189.3532903
RDU,MKG,184.75
RDU,MLB,128.1997059
RDU,MLI,232.8592308
RDU,MLU,235.7142857
RDU,MOB,221.1155556
RDU,MOT,331.1755556
RDU,MQT,210.5885714
RDU,MRY,297.84
RDU,MSN,166.2158667
RDU,MSO,155.8186364
RDU,MSP,216.9596954
RDU,MSY,138.2674515
RDU,MTJ,173.6360976
RDU,MYR,328
RDU,OAK,170.8380769
RDU,OGG,314.6982353
RDU,OGS,130
RDU,OKC,198.691131
RDU,OMA,181.2130872
RDU,OME,5.5
RDU,ONT,188.771405
RDU,ORD,155.8406804
RDU,ORF,93.5
RDU,OTZ,625
RDU,PAH,79.5
RDU,PBG,136.375
RDU,PBI,145.0623316
RDU,PDX,212.4928311
RDU,PGD,53.18556701
RDU,PHL,139.6920293
RDU,PHX,210.8813465
RDU,PIA,210.497
RDU,PIE,47.61333333
RDU,PIH,204.75
RDU,PIT,136.72395
RDU,PKB,185.5
RDU,PLN,282.375
RDU,PNS,164.3523894
RDU,PQI,151.735
RDU,PSC,229.2608333
RDU,PSP,254.6742222
RDU,PUB,131
RDU,PUW,239.6683333
RDU,PVD,151.7816279
RDU,PWM,157.1447368
RDU,RAP,218.0484211
RDU,RDD,718.095
RDU,RDM,255.0311538
RDU,RHI,279.6133333
RDU,RIW,325
RDU,RKD,256
RDU,RKS,274.5
RDU,RNO,179.1728283
RDU,ROC,146.3124731
RDU,ROW,278.6666667
RDU,RST,146.6980952
RDU,RSW,145.6869153
RDU,SAF,141.98
RDU,SAN,211.0774648
RDU,SAT,182.5429044
RDU,SAV,174.3882143
RDU,SBA,384.96
RDU,SBN,186.14875
RDU,SBP,265.3015385
RDU,SBY,129.8928571
RDU,SCE,161.2982353
RDU,SDF,142.819781
RDU,SEA,198.4502756
RDU,SFB,34.75675676
RDU,SFO,219.9607474
RDU,SGF,196.1817073
RDU,SGU,151.875
RDU,SHV,247.4108824
RDU,SIT,11
RDU,SJC,211.6847059
RDU,SJT,156.375
RDU,SJU,121.402053
RDU,SLC,201.1710535
RDU,SMF,211.9627273
RDU,SNA,236.2376259
RDU,SPI,257.2777778
RDU,SPS,204.5833333
RDU,SRQ,139.0166667
RDU,STL,151.6848343
RDU,STT,218.7875701
RDU,STX,175.1875862
RDU,SUN,210.2954545
RDU,SUX,323.5
RDU,SWF,159.9
RDU,SWO,134
